symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
NVDA,2021-07-15 00:00:00+00:00,758.65,793.88,754.3401,792.47,13764113,189.3473789264,198.1402454124,188.2716941331,197.7883310852,55056452,0.0,1.0
NVDA,2021-07-16 00:00:00+00:00,726.44,766.2844,722.92,761.22,17205566,181.3082580206,191.2528078194,180.4297201259,189.9888114234,68822264,0.0,1.0
NVDA,2021-07-19 00:00:00+00:00,751.19,761.68,714.62,716.61,18726469,187.4854775927,190.1036203528,178.3581677037,178.8548411157,74905876,0.0,1.0
NVDA,2021-07-20 00:00:00+00:00,186.12,188.38,181.64,187.3,43366188,185.810764731,188.0670097787,181.3382081761,186.9888041807,43366188,0.0,4.0
NVDA,2021-07-21 00:00:00+00:00,194.1,195.27,187.42,188.82,37101736,193.7775060943,194.9455621589,187.1086048027,188.5062787261,37101736,0.0,1.0
NVDA,2021-07-22 00:00:00+00:00,195.94,198.87,192.76,196.42,32382595,195.6144489651,198.5395808191,192.4397324819,196.0936514531,32382595,0.0,1.0
NVDA,2021-07-23 00:00:00+00:00,195.58,197.0,192.5,196.5635,19567198,195.2550470991,196.6726877928,192.1801644676,196.2369130303,19567198,0.0,1.0
NVDA,2021-07-26 00:00:00+00:00,192.94,194.42,189.14,193.11,20394316,192.6194334149,194.0969744197,188.8257470514,192.7891509628,20394316,0.0,1.0
NVDA,2021-07-27 00:00:00+00:00,192.08,196.22,187.41,192.65,24886258,191.7608622906,195.8939837498,187.0986214175,192.3299152451,24886258,0.0,1.0
NVDA,2021-07-28 00:00:00+00:00,195.03,196.46,189.95,193.192,20219115,194.7059609149,196.1335849938,189.63440125,192.8710147212,20219115,0.0,1.0
NVDA,2021-07-29 00:00:00+00:00,196.62,198.53,193.2803,195.19,18373399,196.2933191565,198.2001457234,192.9591680122,194.8656950776,18373399,0.0,1.0
NVDA,2021-07-30 00:00:00+00:00,194.99,196.3,192.63,194.18,18349746,194.6660273742,195.9738508311,192.3099484748,193.8573731757,18349746,0.0,1.0
NVDA,2021-08-02 00:00:00+00:00,197.5,199.61,193.61,197.0,21744397,197.1718570512,199.2783513214,193.2883202211,196.6726877928,21744397,0.0,1.0
NVDA,2021-08-03 00:00:00+00:00,198.15,202.22,192.2,197.4,30181074,197.820777087,201.8840148501,191.8806629126,197.0720231995,30181074,0.0,1.0
NVDA,2021-08-04 00:00:00+00:00,202.74,203.18,198.28,199.9,23130940,202.4031508787,202.8424198261,197.9505610942,199.5678694913,23130940,0.0,1.0
NVDA,2021-08-05 00:00:00+00:00,206.37,207.33,203.42,205.0,21143537,206.0271196944,206.9855246705,203.0820210701,204.6593959265,21143537,0.0,1.0
NVDA,2021-08-06 00:00:00+00:00,203.66,205.7,202.1,205.24,17849661,203.3216223141,205.3582328882,201.7642142281,204.8989971705,17849661,0.0,1.0
NVDA,2021-08-09 00:00:00+00:00,202.95,205.0799,201.43,204.46,14644310,202.6128019673,204.739163174,201.0953274219,204.1202931275,14644310,0.0,1.0
NVDA,2021-08-10 00:00:00+00:00,199.36,204.3,198.3454,203.22,17923778,199.0287666923,203.9605589648,198.0158524332,202.8823533668,17923778,0.0,1.0
NVDA,2021-08-11 00:00:00+00:00,196.99,200.49,194.3,200.43,18592484,196.6627044076,200.1568892161,193.9771737977,200.0969889051,18592484,0.0,1.0
NVDA,2021-08-12 00:00:00+00:00,199.05,200.2899,196.2,198.7,15186155,198.7192817521,199.9571216789,195.8740169794,198.3698632712,15186155,0.0,1.0
NVDA,2021-08-13 00:00:00+00:00,201.88,202.1381,198.51,199.05,18059898,201.5445797544,201.8022509255,198.180178953,198.7192817521,18059898,0.0,1.0
NVDA,2021-08-16 00:00:00+00:00,199.5,202.87,194.53,201.35,21115280,199.1685340846,202.5329348859,194.2067916565,201.0154603405,21115280,0.0,1.0
NVDA,2021-08-17 00:00:00+00:00,194.58,197.7,192.67,196.85,20458485,194.2567085824,197.3715247545,192.3498820154,196.5229370153,20458485,0.0,1.0
NVDA,2021-08-18 00:00:00+00:00,190.4,196.3365,190.0,195.0,28591348,190.0836535825,196.010290187,189.6843181758,194.6760107594,28591348,0.0,1.0
NVDA,2021-08-19 00:00:00+00:00,197.98,204.95,187.62,194.94,76655477,197.6510595392,204.6094790007,187.308272506,194.6161104484,76655477,0.0,1.0
NVDA,2021-08-20 00:00:00+00:00,208.16,208.6506,199.33,199.91,67574131,207.8141456393,208.3039305156,198.9988165368,199.5778528764,67574131,0.0,1.0
NVDA,2021-08-23 00:00:00+00:00,219.58,219.97,209.5,209.71,57580658,219.2151715002,219.6045235217,209.1519192517,209.3615703403,57580658,0.0,1.0
NVDA,2021-08-24 00:00:00+00:00,217.93,219.59,215.35,217.53,29729892,217.5679129476,219.2251548854,214.9921995745,217.168577541,29729892,0.0,1.0
NVDA,2021-08-25 00:00:00+00:00,222.13,224.7,217.22,217.37,34770104,221.7609347178,224.3266647058,216.8590926008,217.0088433783,34770104,0.0,1.0
NVDA,2021-08-26 00:00:00+00:00,220.68,223.4,217.9,222.0,23794042,220.3133438686,223.0288246341,217.5379627921,221.6311507107,23794042,0.0,1.0
NVDA,2021-08-27 00:00:00+00:00,226.36,227.22,221.67,221.84,30472219,225.9839066436,226.8424777679,221.3016990002,221.471416548,30472219,0.0,1.0
NVDA,2021-08-30 00:00:00+00:00,226.88,230.43,225.51,228.2997,26257990,226.5030426722,230.0471444066,225.1353189043,227.9203838644,26257990,0.0,1.0
NVDA,2021-08-31 00:00:00+00:00,223.85,226.95,221.2,226.95,25984968,223.5180105073,226.6134129311,220.8719406934,226.6134129311,25984968,0.04,1.0
NVDA,2021-09-01 00:00:00+00:00,224.41,226.97,223.565,224.85,20176695,224.0771799774,226.6333832693,223.2334331877,224.5165274182,20176695,0.0,1.0
NVDA,2021-09-02 00:00:00+00:00,223.96,225.9299,222.945,225.18,18810957,223.6278473675,225.5948258303,222.6143527029,224.8460379988,18810957,0.0,1.0
NVDA,2021-09-03 00:00:00+00:00,228.43,229.86,222.0,223.25,28083198,228.0912179592,229.5190971418,221.6707542221,222.9189003607,28083198,0.0,1.0
NVDA,2021-09-07 00:00:00+00:00,226.62,228.99,225.224,228.33,19810716,226.2839023505,228.6503874293,224.8899727429,227.9913662681,19810716,0.0,1.0
NVDA,2021-09-08 00:00:00+00:00,223.39,226.1,219.77,225.13,25443421,223.0586927282,225.7646735568,219.4440615108,224.7961121532,25443421,0.0,1.0
NVDA,2021-09-09 00:00:00+00:00,221.77,225.38,221.31,223.12,19685601,221.4410953326,225.045741381,220.9817775536,222.7890931623,19685601,0.0,1.0
NVDA,2021-09-10 00:00:00+00:00,224.78,226.26,222.7,223.4831,24837574,224.4466312344,225.9244362626,222.3697160597,223.1516546527,24837574,0.0,1.0
NVDA,2021-09-13 00:00:00+00:00,221.52,229.64,218.58,226.84,29749990,221.1914661048,229.2994234214,218.2558263868,226.5035760709,29749990,0.0,1.0
NVDA,2021-09-14 00:00:00+00:00,222.42,224.1,220.86,222.75,19975460,222.0901313247,223.767639735,220.5324449436,222.4196419053,19975460,0.0,1.0
NVDA,2021-09-15 00:00:00+00:00,223.41,223.6699,219.66,223.09,16653801,223.0786630665,223.3381776116,219.3342246506,222.759137655,16653801,0.0,1.0
NVDA,2021-09-16 00:00:00+00:00,222.42,222.77,219.27,221.8345,15603344,222.0901313247,222.4396122435,218.9448030553,221.5054996733,15603344,0.0,1.0
NVDA,2021-09-17 00:00:00+00:00,219.0,223.21,218.3,223.0,29450284,218.6752034894,222.8789596843,217.9762416517,222.669271133,29450284,0.0,1.0
NVDA,2021-09-20 00:00:00+00:00,211.13,214.33,206.62,211.46,34944045,210.8168754005,214.0121295154,206.3135641323,211.1463859811,34944045,0.0,1.0
NVDA,2021-09-21 00:00:00+00:00,212.46,214.25,209.5,214.165,20468810,212.144902892,213.9322481625,209.1892928357,213.8473742251,20468810,0.0,1.0
NVDA,2021-09-22 00:00:00+00:00,219.41,219.6,211.96,213.655,26872556,219.0845954228,219.2743136359,211.6456444365,213.3381306005,26872556,0.0,1.0
NVDA,2021-09-23 00:00:00+00:00,224.82,225.345,218.9,221.4,24855491,224.4865719108,225.0107932891,218.5753517983,221.0716440755,24855491,0.0,1.0
NVDA,2021-09-24 00:00:00+00:00,220.81,221.49,218.61,220.7,21765545,220.4825190981,221.1615105975,218.2857818941,220.3726822379,21765545,0.0,1.0
NVDA,2021-09-27 00:00:00+00:00,216.6,217.99,213.25,217.1035,24521514,216.2787629032,217.6667014093,212.9337312516,216.7815161678,24521514,0.0,1.0
NVDA,2021-09-28 00:00:00+00:00,206.99,214.19,206.51,212.135,34306895,206.6830153893,213.8723371479,206.2037272721,211.820384896,34306895,0.0,1.0
NVDA,2021-09-29 00:00:00+00:00,205.17,210.17,204.67,209.395,21839363,204.8657146115,209.858299166,204.366456156,209.0844485601,21839363,0.0,1.0
NVDA,2021-09-30 00:00:00+00:00,207.16,210.66,206.88,207.684,22100912,206.8527632642,210.3475724524,206.5731785291,207.3759861255,22100912,0.0,1.0
NVDA,2021-10-01 00:00:00+00:00,207.42,208.59,202.03,207.5,24097796,207.112377661,208.2806424468,201.7303715112,207.1922590139,24097796,0.0,1.0
NVDA,2021-10-04 00:00:00+00:00,197.32,205.4179,195.55,205.04,34563497,197.0273568608,205.1132469537,195.2599819285,204.735907413,34563497,0.0,1.0
NVDA,2021-10-05 00:00:00+00:00,204.51,206.48,198.54,199.5,27928165,204.2066934503,206.1737717648,198.2455474921,199.2041237266,27928165,0.0,1.0
NVDA,2021-10-06 00:00:00+00:00,207.0,207.2,200.8,201.2,29720175,206.6930005584,206.8927039406,200.5021957108,200.9016024751,29720175,0.0,1.0
NVDA,2021-10-07 00:00:00+00:00,210.75,213.22,209.72,210.92,25691893,210.4374389743,212.9037757443,209.4089665561,210.6071868492,25691893,0.0,1.0
NVDA,2021-10-08 00:00:00+00:00,208.31,212.06,207.75,211.01,15125791,208.0010577117,211.7454961276,207.4418882416,210.6970533712,15125791,0.0,1.0
NVDA,2021-10-11 00:00:00+00:00,206.95,210.63,205.11,205.75,16338754,206.6430747129,210.317616945,204.8058035968,205.4448544198,16338754,0.0,1.0
NVDA,2021-10-12 00:00:00+00:00,206.71,210.57,205.28,208.275,16213354,206.4034306543,210.2577059304,204.9755514717,207.9661096198,16213354,0.0,1.0
NVDA,2021-10-13 00:00:00+00:00,209.39,209.9,207.13,209.18,18065188,209.0794559755,209.5886996001,206.8228077568,208.8697674242,18065188,0.0,1.0
NVDA,2021-10-14 00:00:00+00:00,217.46,217.55,211.2201,212.88,24358881,217.1374874465,217.2273539685,210.9068417742,212.5642799946,24358881,0.0,1.0
NVDA,2021-10-15 00:00:00+00:00,218.62,219.31,216.62,218.1,22699401,218.2957670632,218.9847437317,216.2987332414,217.7765382695,22699401,0.0,1.0
NVDA,2021-10-18 00:00:00+00:00,222.22,222.91,216.44,217.49,18949356,221.8904279425,222.579404611,216.1190001974,217.1674429539,18949356,0.0,1.0
NVDA,2021-10-19 00:00:00+00:00,222.9,223.79,220.37,222.76,16147329,222.5694194419,223.4580994926,220.0431716573,222.4296270744,16147329,0.0,1.0
NVDA,2021-10-20 00:00:00+00:00,221.03,224.33,219.82,223.045,14627594,220.7021928185,223.9972986245,219.4939873563,222.714204394,14627594,0.0,1.0
NVDA,2021-10-21 00:00:00+00:00,226.92,227.11,220.83,220.97,18759032,226.5834574238,226.7731756368,220.5024894363,220.6422818038,18759032,0.0,1.0
NVDA,2021-10-22 00:00:00+00:00,227.26,231.3,225.61,228.23,24938379,226.9229531735,230.9569614935,225.2754002705,227.8915145771,24938379,0.0,1.0
NVDA,2021-10-25 00:00:00+00:00,231.66,233.5499,227.7,229.73,23023483,231.3164275815,233.2035246914,227.3623006143,229.3892899434,23023483,0.0,1.0
NVDA,2021-10-26 00:00:00+00:00,247.17,252.59,239.24,239.89,48589830,246.8034248697,252.2153865268,238.8851857662,239.5342217583,48589830,0.0,1.0
NVDA,2021-10-27 00:00:00+00:00,244.51,250.9,242.8201,244.74,24598989,244.1473698867,250.5278929474,242.4599761589,244.3770287762,24598989,0.0,1.0
NVDA,2021-10-28 00:00:00+00:00,249.41,249.5,245.23,248.78,23420431,249.0401027501,249.1299692721,244.8663020625,248.4110370963,23420431,0.0,1.0
NVDA,2021-10-29 00:00:00+00:00,255.67,257.09,250.0,250.005,29250284,255.2908186124,256.7087126259,249.6292277276,249.6342203121,29250284,0.0,1.0
NVDA,2021-11-01 00:00:00+00:00,258.27,258.94,252.27,256.49,26074158,257.8869625808,258.5559689111,251.8958611153,256.1096024794,26074158,0.0,1.0
NVDA,2021-11-02 00:00:00+00:00,264.01,266.78,258.0,258.22,28744823,263.6184496494,266.3843414926,257.6173630149,257.8370367353,28744823,0.0,1.0
NVDA,2021-11-03 00:00:00+00:00,265.98,267.84,262.35,266.7,23991033,265.5855279639,267.4427694182,261.9609115773,266.3044601398,23991033,0.0,1.0
NVDA,2021-11-04 00:00:00+00:00,298.01,313.65,271.18,272.29,115363115,297.5680246204,313.184829107,270.7778159006,271.8861696718,115363115,0.0,1.0
NVDA,2021-11-05 00:00:00+00:00,297.52,314.0,294.1,301.87,85126015,297.078751334,313.5343100258,293.6638234987,301.4222998965,85126015,0.0,1.0
NVDA,2021-11-08 00:00:00+00:00,308.04,311.0,299.07,301.49,50310093,307.5831492368,310.5387592931,298.6264525459,301.0428634703,50310093,0.0,1.0
NVDA,2021-11-09 00:00:00+00:00,306.57,323.1,299.64,322.82,64216853,306.1153293778,322.6208139151,299.1956071852,322.3412291801,64216853,0.0,1.0
NVDA,2021-11-10 00:00:00+00:00,294.59,308.5,287.78,293.56,63620572,294.1530967851,308.0424670158,287.3531966218,293.1246243668,63620572,0.0,1.0
NVDA,2021-11-11 00:00:00+00:00,303.9,305.9,297.7701,304.68,33217211,303.4492892256,305.4463230475,297.3284804134,304.2281324161,33217211,0.0,1.0
NVDA,2021-11-12 00:00:00+00:00,303.9,306.8,296.3,300.1,41026129,303.4492892256,306.3449882673,295.8605607027,299.6549249642,41026129,0.0,1.0
NVDA,2021-11-15 00:00:00+00:00,300.25,306.44,292.47,305.52,38490900,299.8047025008,305.9855221793,292.0362409339,305.0668866213,38490900,0.0,1.0
NVDA,2021-11-16 00:00:00+00:00,302.03,303.9,297.0587,297.59,26448367,301.5820626022,303.4492892256,296.618135483,297.1486475178,26448367,0.0,1.0
NVDA,2021-11-17 00:00:00+00:00,292.61,305.09,288.0,304.18,42850799,292.1760333015,304.6375243496,287.5728703422,303.7288739607,42850799,0.0,1.0
NVDA,2021-11-18 00:00:00+00:00,316.75,327.6,313.21,323.67,78171075,316.2802315308,327.1141400142,312.7454816662,323.1899685543,78171075,0.0,1.0
NVDA,2021-11-19 00:00:00+00:00,329.85,330.88,319.05,322.43,53386665,329.3608030638,330.389275482,318.5768204259,321.9518075848,53386665,0.0,1.0
NVDA,2021-11-22 00:00:00+00:00,319.56,346.47,319.0,335.17,75433524,319.0860640505,345.9561541231,318.5268945804,334.6729130298,75433524,0.0,1.0
NVDA,2021-11-23 00:00:00+00:00,317.46,323.6,308.8,315.35,53216270,316.9891785376,323.1200723706,308.3420220891,314.8823078556,53216270,0.0,1.0
NVDA,2021-11-24 00:00:00+00:00,326.74,328.55,309.28,314.61,43516226,326.2554154708,328.0627310796,308.8213102063,314.1434053415,43516226,0.0,1.0
NVDA,2021-11-26 00:00:00+00:00,315.03,327.1,313.5,326.0,28306886,314.5627824441,326.6148815588,313.0350515704,325.5165129568,28306886,0.0,1.0
NVDA,2021-11-29 00:00:00+00:00,333.76,334.12,320.36,323.66,45496398,333.2650041854,333.6244702733,319.8848775792,323.1799833852,45496398,0.0,1.0
NVDA,2021-11-30 00:00:00+00:00,326.76,333.53,318.6401,331.69,62206647,326.275385809,333.0353452959,318.1675283441,331.1980741798,62206647,0.0,1.0
NVDA,2021-12-01 00:00:00+00:00,314.35,332.8934,313.8,332.1947,48580204,313.9237316211,332.4419861938,313.3744774382,331.7442336528,48580204,0.04,1.0
NVDA,2021-12-02 00:00:00+00:00,321.26,324.7799,310.25,312.14,47289033,320.8243614461,324.3394883522,309.8292913486,311.7167284498,47289033,0.0,1.0
NVDA,2021-12-03 00:00:00+00:00,306.93,321.29,301.3,320.0,54432505,306.5137933719,320.8543207652,300.891427827,319.5660700453,54432505,0.0,1.0
NVDA,2021-12-06 00:00:00+00:00,300.37,302.41,280.38,298.8,65893845,299.962688936,301.9999226325,279.9997959978,298.3948179048,65893845,0.0,1.0
NVDA,2021-12-07 00:00:00+00:00,324.27,324.49,306.51,309.57,59305348,323.8302797925,324.0499814656,306.094362905,309.1502134498,59305348,0.0,1.0
NVDA,2021-12-08 00:00:00+00:00,318.26,322.9,314.2101,319.99,47555145,317.8284295394,322.4621375551,313.7840213298,319.5560836056,47555145,0.0,1.0
NVDA,2021-12-09 00:00:00+00:00,304.9,322.05,304.28,317.34,48850716,304.4865461151,321.6132901815,303.8673868543,316.9096770881,48850716,0.0,1.0
NVDA,2021-12-10 00:00:00+00:00,301.98,313.05,298.61,311.5,48882509,301.5705057259,312.6254944615,298.2050755507,311.0775963097,48882509,0.0,1.0
NVDA,2021-12-13 00:00:00+00:00,281.61,302.94,281.16,302.49,59834366,281.2281280796,302.529203936,280.7787382936,302.07981415,59834366,0.0,1.0
NVDA,2021-12-14 00:00:00+00:00,283.37,286.78,272.5,276.99,66703537,282.9857414648,286.3911173987,272.130481523,276.6143929433,66703537,0.0,1.0
NVDA,2021-12-15 00:00:00+00:00,304.59,305.0,278.38,284.0,69829688,304.1769664847,304.5864105119,278.0025080601,283.6148871652,69829688,0.0,1.0
NVDA,2021-12-16 00:00:00+00:00,283.87,311.6,280.93,311.52,70736595,283.4850634493,311.1774607066,280.5490501807,311.0975691891,70736595,0.0,1.0
NVDA,2021-12-17 00:00:00+00:00,278.01,289.22,277.6,279.85,71662239,277.6330097916,288.8278086828,277.2235657643,279.4705146943,71662239,0.0,1.0
NVDA,2021-12-20 00:00:00+00:00,277.19,281.44,271.45,273.05,46184676,276.8141217371,281.0583586049,271.0819053556,272.6797357059,46184676,0.0,1.0
NVDA,2021-12-21 00:00:00+00:00,290.75,291.2,274.01,283.74,52438494,290.3557339552,290.8051237412,273.638433916,283.3552397333,52438494,0.0,1.0
NVDA,2021-12-22 00:00:00+00:00,294.0,295.55,284.49,288.91,39518438,293.6013268541,295.1492250059,284.10422271,288.5182290525,39518438,0.0,1.0
NVDA,2021-12-23 00:00:00+00:00,296.4,300.59,294.3101,297.55,34302174,295.9980723795,300.1823906091,293.9110063489,297.1465129437,34302174,0.0,1.0
NVDA,2021-12-27 00:00:00+00:00,309.45,310.865,296.4,296.6,40368587,309.0303761735,310.4434573895,295.9980723795,296.1978011733,40368587,0.0,1.0
NVDA,2021-12-28 00:00:00+00:00,303.22,313.3,300.1181,313.12,42059121,302.8088242473,312.8751554537,299.7111305202,312.6953995393,42059121,0.0,1.0
NVDA,2021-12-29 00:00:00+00:00,300.01,305.48,293.66,302.725,34313928,299.6031771072,305.065759617,293.2617879047,302.3144954827,34313928,0.0,1.0
NVDA,2021-12-30 00:00:00+00:00,295.86,304.57,295.4,298.27,30886422,295.4588046363,304.1569936053,294.9994284106,297.8655366013,30886422,0.0,1.0
NVDA,2021-12-31 00:00:00+00:00,294.11,300.3,293.3057,296.74,26347792,293.7111776907,299.8927838582,292.9079683465,296.3376113289,26347792,0.0,1.0
NVDA,2022-01-03 00:00:00+00:00,301.21,307.11,297.85,298.15,39240294,300.8015498698,306.6935492863,297.4461061344,297.745699325,39240294,0.0,1.0
NVDA,2022-01-04 00:00:00+00:00,292.9,304.68,283.49,302.77,52715440,292.5028184884,304.2668444419,283.1055787411,302.3594344613,52715440,0.0,1.0
NVDA,2022-01-05 00:00:00+00:00,276.04,294.16,275.33,289.49,49806388,275.6656811728,293.7611098892,274.9566439549,289.0974425544,49806388,0.0,1.0
NVDA,2022-01-06 00:00:00+00:00,281.78,284.3799,270.65,276.4,45418637,281.3978975543,283.994272009,270.2829901805,276.0251930016,45418637,0.0,1.0
NVDA,2022-01-07 00:00:00+00:00,272.47,284.22,270.57,281.41,40993851,272.1005222039,283.8345888384,270.203098663,281.0283992858,40993851,0.0,1.0
NVDA,2022-01-10 00:00:00+00:00,274.0,274.69,256.4384,265.81,59468095,273.6284474763,274.3175118148,256.0906615522,265.4495533711,59468095,0.0,1.0
NVDA,2022-01-11 00:00:00+00:00,278.17,280.65,268.39,273.225,40276508,277.7927928266,280.2694298694,268.0260548108,272.8544984004,40276508,0.0,1.0
NVDA,2022-01-12 00:00:00+00:00,279.99,285.95,276.08,280.665,38341348,279.61032485,285.5622429046,275.7056269316,280.284409529,38341348,0.0,1.0
NVDA,2022-01-13 00:00:00+00:00,265.75,284.8,264.98,283.79,53886809,265.3896347329,284.4138023403,264.6206788769,283.4051719318,53886809,0.0,1.0
NVDA,2022-01-14 00:00:00+00:00,269.42,271.969,262.1001,263.0,39583235,269.0546580988,271.6002015755,261.7446841109,262.6433638185,39583235,0.0,1.0
NVDA,2022-01-18 00:00:00+00:00,259.03,266.38,257.7,262.6,42267538,258.678747262,266.0187804334,257.3505507834,262.2439062309,42267538,0.0,1.0
NVDA,2022-01-19 00:00:00+00:00,250.67,265.4317,250.52,260.79,48360408,250.3300836821,265.0717663577,250.1802870867,260.4363606472,48360408,0.0,1.0
NVDA,2022-01-20 00:00:00+00:00,241.5,255.7904,240.78,253.04,43518073,241.1725184873,255.4435402604,240.4534948297,252.6968698883,43518073,0.0,1.0
NVDA,2022-01-21 00:00:00+00:00,233.74,248.23,232.63,235.07,71895784,233.4230412887,247.893392398,232.3145464833,234.7512377674,71895784,0.0,1.0
NVDA,2022-01-24 00:00:00+00:00,233.72,233.8,208.88,223.3,91581063,233.4030684094,233.4829599269,208.5967522221,222.9971982535,91581063,0.0,1.0
NVDA,2022-01-25 00:00:00+00:00,223.24,229.43,220.0,225.46,66461636,222.9372796154,229.1188857828,219.7016731562,225.1542692263,66461636,0.0,1.0
NVDA,2022-01-26 00:00:00+00:00,227.72,240.57,223.0,232.4,75595873,227.411204596,240.2437795963,222.6976050628,232.0848583704,75595873,0.0,1.0
NVDA,2022-01-27 00:00:00+00:00,219.44,239.95,216.75,235.68,57335272,219.1424325336,239.6246203355,216.4560802573,235.3604105884,57335272,0.0,1.0
NVDA,2022-01-28 00:00:00+00:00,228.4,228.58,212.96,220.1215,54377425,228.0902824948,228.2700384092,212.6712196152,219.8230083984,54377425,0.0,1.0
NVDA,2022-01-31 00:00:00+00:00,244.86,245.09,230.52,231.82,56467968,244.5279622228,244.7576503356,230.2074077089,231.5056448685,56467968,0.0,1.0
NVDA,2022-02-01 00:00:00+00:00,246.38,251.45,238.9001,251.04,51892517,246.0459010555,251.1090259778,238.5761440326,250.6995819506,51892517,0.0,1.0
NVDA,2022-02-02 00:00:00+00:00,252.42,258.17,245.5301,257.94,54341941,252.0777106276,257.8199134488,245.1971535464,257.5902253359,54341941,0.0,1.0
NVDA,2022-02-03 00:00:00+00:00,239.48,250.77,237.8,244.58,41017778,239.1552576702,250.429948079,237.4775358024,244.2483419115,41017778,0.0,1.0
NVDA,2022-02-04 00:00:00+00:00,243.19,246.35,236.32,239.72,35482850,242.8602267948,246.0159417365,235.9995427285,239.3949322227,35482850,0.0,1.0
NVDA,2022-02-07 00:00:00+00:00,247.28,251.82,242.02,243.72,37686750,246.9446806275,251.4785242463,241.6918133512,243.3895080983,37686750,0.0,1.0
NVDA,2022-02-08 00:00:00+00:00,251.08,252.3,239.8,243.59,41035864,250.7395277093,251.9578733514,239.4748237402,243.2596843823,41035864,0.0,1.0
NVDA,2022-02-09 00:00:00+00:00,267.05,267.25,253.53,256.22,52428166,266.6878718925,266.8876006863,253.1862054331,255.8725577094,52428166,0.0,1.0
NVDA,2022-02-10 00:00:00+00:00,258.24,269.2499,256.0,259.95,51319972,257.8898185266,268.8847887597,255.6528560363,259.5974997134,51319972,0.0,1.0
NVDA,2022-02-11 00:00:00+00:00,239.49,261.52,237.73,259.16,60547198,239.1652441099,261.1653707445,237.4076307246,258.808570978,60547198,0.0,1.0
NVDA,2022-02-14 00:00:00+00:00,242.67,248.75,237.55,239.34,44042443,242.3409319309,248.4126872618,237.2278748102,239.0154475145,44042443,0.0,1.0
NVDA,2022-02-15 00:00:00+00:00,264.95,265.45,247.84,249.49,70175280,264.5907195578,265.0900415423,247.5039212501,249.1516837988,70175280,0.0,1.0
NVDA,2022-02-16 00:00:00+00:00,265.11,265.82,255.52,262.59,73267633,264.7505025929,265.4595398108,255.1735069312,262.2339197913,73267633,0.0,1.0
NVDA,2022-02-17 00:00:00+00:00,245.07,257.85,241.65,256.3,81059508,244.7376774563,257.5003473787,241.3223150827,255.9524492269,81059508,0.0,1.0
NVDA,2022-02-18 00:00:00+00:00,236.42,249.86,231.0,246.675,76125491,236.0994071254,249.5211820673,230.686756814,246.3405010263,76125491,0.0,1.0
NVDA,2022-02-22 00:00:00+00:00,233.9,240.6399,230.0,230.35,62919566,233.5828243238,240.3135848097,229.6881128451,230.0376382342,62919566,0.0,1.0
NVDA,2022-02-23 00:00:00+00:00,223.87,241.5499,223.01,238.02,56651077,223.5664253158,241.2223508214,222.7075915025,237.6972374756,56651077,0.0,1.0
NVDA,2022-02-24 00:00:00+00:00,237.48,238.0,208.9,210.15,73580063,237.1579697324,237.6772645962,208.6167251015,209.8650300626,73580063,0.0,1.0
NVDA,2022-02-25 00:00:00+00:00,241.57,242.17,233.81,237.21,52886551,241.2424235652,241.8416099465,233.4929463666,236.8883358608,52886551,0.0,1.0
NVDA,2022-02-28 00:00:00+00:00,243.85,246.65,237.0701,239.92,47731861,243.5193318142,246.3155349271,236.7486255695,239.5946610165,47731861,0.0,1.0
NVDA,2022-03-01 00:00:00+00:00,234.77,243.77,231.32,242.91,41205598,234.4516445767,243.4394402967,231.006322884,242.5806064835,41205598,0.0,1.0
NVDA,2022-03-02 00:00:00+00:00,242.2,244.09,234.15,237.56,38964185,241.9115150243,243.799263841,233.8711033978,237.277041739,38964185,0.04,1.0
NVDA,2022-03-03 00:00:00+00:00,237.14,243.2599,234.69,242.615,36509504,236.8575420019,242.970152575,234.4104602025,242.3260207169,36509504,0.0,1.0
NVDA,2022-03-04 00:00:00+00:00,229.36,236.8,224.82,233.84,43201070,229.0868087778,236.5179469767,224.5522163822,233.5614726395,43201070,0.0,1.0
NVDA,2022-03-07 00:00:00+00:00,213.52,230.33,213.3,228.17,45082089,213.2656758381,230.0556534085,213.0459378806,227.8982261895,45082089,0.0,1.0
NVDA,2022-03-08 00:00:00+00:00,215.14,223.7299,206.5,213.09,55746719,214.8837462524,223.4634148028,206.2540373762,212.8361880121,55746719,0.0,1.0
NVDA,2022-03-09 00:00:00+00:00,230.14,232.2,222.47,223.87,49274195,229.865879718,231.9234260473,222.2050154726,223.6033479294,49274195,0.0,1.0
NVDA,2022-03-10 00:00:00+00:00,226.58,227.88,218.82,225.31,42806565,226.3101200421,227.6085716092,218.5593629959,225.0416327421,42806565,0.0,1.0
NVDA,2022-03-11 00:00:00+00:00,221.0,231.45,220.46,230.22,36720857,220.7367663929,231.174319374,220.1974095882,229.9457844298,36720857,0.0,1.0
NVDA,2022-03-14 00:00:00+00:00,213.3,222.62,211.5901,218.69,38535424,213.0459378806,222.3548368072,211.3380745464,218.4295178392,38535424,0.0,1.0
NVDA,2022-03-15 00:00:00+00:00,229.73,230.38,213.2201,215.18,49199569,229.4563680699,230.1055938534,212.9661330497,214.9236986083,49199569,0.0,1.0
NVDA,2022-03-16 00:00:00+00:00,244.96,245.97,231.72,235.0,67142174,244.668227582,245.6770245687,231.4439977764,234.7200909608,67142174,0.0,1.0
